id,source,target,tweet_id,type
EvertonPeres8silviaaaaaa2014,EvertonPeres8,silviaaaaaa2014,1547738089161756673,quote
EvertonPeres8viniciuscfp82,EvertonPeres8,viniciuscfp82,1545569343785902083,quote
EvertonPeres8zecaclaudio,EvertonPeres8,zecaclaudio,1553527320912302081,quote
EvertonPeres8Apatriota_,EvertonPeres8,Apatriota_,1554612107605381120,quote
EvertonPeres8BOLSONARO2222,EvertonPeres8,BOLSONARO2222,1555338171822608384,quote
EvertonPeres8Beatriz07825304,EvertonPeres8,Beatriz07825304,1553898557496872961,quote
EvertonPeres8BrancoPato2,EvertonPeres8,BrancoPato2,1554973261737467904,quote
EvertonPeres8ClaudeLuca_,EvertonPeres8,ClaudeLuca_,1554972573909323777,quote
EvertonPeres8Eloy1957,EvertonPeres8,Eloy1957,1553895372770115584,quote
EvertonPeres8IAS957,EvertonPeres8,IAS957,1554625341041287169,quote
EvertonPeres8JocemarFukes,EvertonPeres8,JocemarFukes,1555346415441920002,quote
EvertonPeres8JooouZdaSilva1,EvertonPeres8,JooouZdaSilva1,1555339981027147777,quote
EvertonPeres8LuisValB3838,EvertonPeres8,LuisValB3838,1555369944057012224,quote
EvertonPeres8LuizSrgioMonte,EvertonPeres8,LuizSrgioMonte,1554982580386144257,quote
EvertonPeres8MunizNeyr,EvertonPeres8,MunizNeyr,1555353102336811010,quote
EvertonPeres8Patriota7M,EvertonPeres8,Patriota7M,1556066875531984899,quote
EvertonPeres8RenatoAGomesF,EvertonPeres8,RenatoAGomesF,1554970614586347520,quote
EvertonPeres8SaMariluce,EvertonPeres8,SaMariluce,1554975716021772296,quote
EvertonPeres8Scarlet20842976,EvertonPeres8,Scarlet20842976,1555370170205573121,quote
EvertonPeres8Solzinha,EvertonPeres8,Solzinha,1554984584810577921,quote
EvertonPeres8cidaraggi,EvertonPeres8,cidaraggi,1556059280897458176,quote
EvertonPeres8costabh_costa,EvertonPeres8,costabh_costa,1555355650334547968,quote
EvertonPeres8egydio_filho,EvertonPeres8,egydio_filho,1555374216412897290,quote
EvertonPeres8eumesmavivi0,EvertonPeres8,eumesmavivi0,1554985827205275649,quote
EvertonPeres8fabiowoficial,EvertonPeres8,fabiowoficial,1555335001327157248,quote
EvertonPeres8giraldirenato,EvertonPeres8,giraldirenato,1555359196593496064,quote
EvertonPeres8thunder_270380,EvertonPeres8,thunder_270380,1555696212535349248,quote
BigHeroFunANUBISCOIN1,BigHeroFun,ANUBISCOIN1,1551633345607618561,quote
Edenluucas1ANUBISCOIN1,Edenluucas1,ANUBISCOIN1,1554067205981179905,quote
GirishBhattara5ANUBISCOIN1,GirishBhattara5,ANUBISCOIN1,1551410851646607361,quote
GirishBhattara5AliAbba07401411,GirishBhattara5,AliAbba07401411,1551891970590593024,retweet
GirishBhattara5Edenluucas1,GirishBhattara5,Edenluucas1,1551410851646607361,retweet
Sali2021inANUBISCOIN1,Sali2021in,ANUBISCOIN1,1551621569675411459,quote
Sali2021inEdenluucas1,Sali2021in,Edenluucas1,1551621569675411459,retweet
abdiyani88ANUBISCOIN1,abdiyani88,ANUBISCOIN1,1551502344097071110,quote
abdiyani88Edenluucas1,abdiyani88,Edenluucas1,1551502344097071110,retweet
abdiyani88RRezazd,abdiyani88,RRezazd,1556365293127172097,retweet
abdiyani88nima19804,abdiyani88,nima19804,1547675138966949890,retweet
SMM_News_FeedAOECOINnews,SMM_News_Feed,AOECOINnews,1546220892438421504,retweet
SMM_News_FeedNewsIntervene,SMM_News_Feed,NewsIntervene,1545643040647196672,retweet
SMM_News_Feedaminamlani,SMM_News_Feed,aminamlani,1545573250356297728,retweet
HRH_CrownPrinceAP,HRH_CrownPrince,AP,1545667047597686784,quote
HRH_CrownPrinceBigNurseMike,HRH_CrownPrince,BigNurseMike,1545667047597686784,retweet
TracySabolDCAP,TracySabolDC,AP,1546974358039662593,quote
sharma__sanjayAP,sharma__sanjay,AP,1545672502709714944,quote
vonkaramaAP,vonkarama,AP,1545693785417564167,quote
vonkaramaBigNurseMike,vonkarama,BigNurseMike,1545693785417564167,retweet
SANTAVERSE_SFAPompliano,SANTAVERSE_SF,APompliano,1552447905885294595,quote
SANTAVERSE_SFBybit_Official,SANTAVERSE_SF,Bybit_Official,1546779126601760768,quote
SANTAVERSE_SFFlokiMarvin,SANTAVERSE_SF,FlokiMarvin,1552900704049807361,quote
SANTAVERSE_SFelonmusk,SANTAVERSE_SF,elonmusk,1551619939777318913,quote
SANTAVERSE_SFkrypt_kwin,SANTAVERSE_SF,krypt_kwin,1550954426193551360,quote
MohammaUSDTASMAACMC,MohammaUSDT,ASMAACMC,1550928200477224960,retweet
MohammaUSDTTerence_Jnr_,MohammaUSDT,Terence_Jnr_,1545621537704722433,retweet
MohammaUSDTMarvin_Inu,MohammaUSDT,Marvin_Inu,1554455713761464320,retweet
RebekaCryptoASMAACMC,RebekaCrypto,ASMAACMC,1546115455156461569,retweet
RebekaCryptoMarvin_Inu,RebekaCrypto,Marvin_Inu,1556304121711427584,quote
RebekaCryptoMula_Mule_300,RebekaCrypto,Mula_Mule_300,1556303579790581760,retweet
RebekaCryptothe__cryptoday,RebekaCrypto,the__cryptoday,1556304121711427584,retweet
SINA_CRYPTO0ASMAACMC,SINA_CRYPTO0,ASMAACMC,1550893751421136901,retweet
Saman9TASMAACMC,Saman9T,ASMAACMC,1546100148912136192,retweet
Taha_MarvinASMAACMC,Taha_Marvin,ASMAACMC,1547844179102801921,retweet
Xaniar_k2ASMAACMC,Xaniar_k2,ASMAACMC,1551117391295385601,retweet
Xaniar_k2bobohe_kenshi,Xaniar_k2,bobohe_kenshi,1551929696673320961,retweet
Xaniar_k2debra_pearls,Xaniar_k2,debra_pearls,1551575687768772612,retweet
hell_boy1010ASMAACMC,hell_boy1010,ASMAACMC,1546160725554610176,retweet
hell_boy1010Marvin_Inu,hell_boy1010,Marvin_Inu,1549728753672151043,retweet
hell_boy1010OlaGold48826333,hell_boy1010,OlaGold48826333,1552290944535465986,retweet
hell_boy1010talkmadaa,hell_boy1010,talkmadaa,1547847471178559490,retweet
kiyanoshcryptoASMAACMC,kiyanoshcrypto,ASMAACMC,1546314430421557251,retweet
kiyanoshcryptoAsmamarsi,kiyanoshcrypto,Asmamarsi,1547200470871056385,retweet
BullrunloversATEEZ_CRYPTO,Bullrunlovers,ATEEZ_CRYPTO,1550192343382360065,retweet
BullrunloversBitValleyInc,Bullrunlovers,BitValleyInc,1550203892004265989,quote
Crypman007ATEEZ_CRYPTO,Crypman007,ATEEZ_CRYPTO,1550596308133609472,retweet
Crypman007BitValleyInc,Crypman007,BitValleyInc,1550203787985534977,quote
veloroudATEEZ_CRYPTO,veloroud,ATEEZ_CRYPTO,1550938734044057601,retweet
veloroudBitValleyInc,veloroud,BitValleyInc,1550393716124405760,quote
veloroudmightybitv,veloroud,mightybitv,1550393716124405760,retweet
RealKennethDATonyStorm,RealKennethD,ATonyStorm,1553470560243531776,retweet
GAMECHANG3RR___A_gorI_Athana,GAMECHANG3RR___,A_gorI_Athana,1549022528949166083,retweet
shazam1457A_gorI_Athana,shazam1457,A_gorI_Athana,1549022320508878848,retweet
Gambiste1AaronBoothUK,Gambiste1,AaronBoothUK,1547131301353775104,quote
Gambiste1IAmHalfwayHome5,Gambiste1,IAmHalfwayHome5,1552575833411305472,retweet
Gambiste1MohAlasadi,Gambiste1,MohAlasadi,1546440478094155777,retweet
Gambiste1alextheca7,Gambiste1,alextheca7,1547131301353775104,retweet
Gambiste1intell_invest,Gambiste1,intell_invest,1546568739482730496,retweet
Gambiste1Gamma_Monkey,Gambiste1,Gamma_Monkey,1555259714446958592,retweet
alextheca7AaronBoothUK,alextheca7,AaronBoothUK,1547128849225375746,quote
alextheca7TommyThornton,alextheca7,TommyThornton,1550995424676352001,quote
alextheca7unusual_whales,alextheca7,unusual_whales,1547190141982326784,quote
lallyonAaronParnas,lallyon,AaronParnas,1547693339331350529,quote
BasmalhNasserAbdoKha91150762,BasmalhNasser,AbdoKha91150762,1546905329027383296,quote
EnverHoca19Abdulla95016892,EnverHoca19,Abdulla95016892,1546613102640259073,retweet
EnverHoca19safarimani85,EnverHoca19,safarimani85,1555100798111154183,retweet
barahin45084824Abdulla95016892,barahin45084824,Abdulla95016892,1546611130046595072,retweet
en59ver1907Abdulla95016892,en59ver1907,Abdulla95016892,1546612472626429954,retweet
oktay_yucekayaAbdulla95016892,oktay_yucekaya,Abdulla95016892,1546616821293481996,retweet
onder_kotanAbdulla95016892,onder_kotan,Abdulla95016892,1546615044590473216,retweet
onder_kotanAhmet58sivas5,onder_kotan,Ahmet58sivas5,1553364586115514368,retweet
onder_kotanAslan50841293,onder_kotan,Aslan50841293,1551574858986917889,retweet
onder_kotanYavuz84973029,onder_kotan,Yavuz84973029,1555941502311882752,retweet
IslakAbdullahAbdullahIlak6,IslakAbdullah,AbdullahIlak6,1548951017307398146,retweet
Amalm78090369AbhishekRShenoy,Amalm78090369,AbhishekRShenoy,1550883024878780416,retweet
AnuParvathy5Abin14265969,AnuParvathy5,Abin14265969,1549234534666739713,retweet
AnuParvathy5IchuAbin,AnuParvathy5,IchuAbin,1549955873983713280,retweet
AnuParvathy5Jincy79142433,AnuParvathy5,Jincy79142433,1549762318598565888,retweet
IchuAbinAbin14265969,IchuAbin,Abin14265969,1548158765320802304,retweet
IchuAbinAnuParvathy5,IchuAbin,AnuParvathy5,1549597141470826497,retweet
IchuAbinJincy79142433,IchuAbin,Jincy79142433,1549676557261606912,retweet
Jincy79142433Abin14265969,Jincy79142433,Abin14265969,1549367965539115009,retweet
Jincy79142433AnuParvathy5,Jincy79142433,AnuParvathy5,1549796472400400385,retweet
Jincy79142433IchuAbin,Jincy79142433,IchuAbin,1549801227898089472,retweet
JincyBabu9Abin14265969,JincyBabu9,Abin14265969,1548859427964727301,retweet
JincyBabu9AnuParvathy5,JincyBabu9,AnuParvathy5,1549800463704285184,retweet
JincyBabu9IchuAbin,JincyBabu9,IchuAbin,1549800436034519041,retweet
JincyBabu9Jincy79142433,JincyBabu9,Jincy79142433,1549800525771599873,retweet
abin_alpyAbin14265969,abin_alpy,Abin14265969,1548158691077107712,retweet
ichu_achuAbin14265969,ichu_achu,Abin14265969,1548160738711457792,retweet
ichu_achuAnuParvathy5,ichu_achu,AnuParvathy5,1549758431321817088,retweet
ichu_achuIchuAbin,ichu_achu,IchuAbin,1549759890100727808,retweet
ichu_achuJincy79142433,ichu_achu,Jincy79142433,1549758766039863296,retweet
AboMost05628208scryptomoony,AboMost05628208,scryptomoony,1550098292834541568,retweet
raedtarazan7ho1AboMost05628208,raedtarazan7ho1,AboMost05628208,1550096704472596480,quote
raedtarazan7ho1scryptomoony,raedtarazan7ho1,scryptomoony,1550096704472596480,retweet
scryptomoonyAboMost05628208,scryptomoony,AboMost05628208,1550094685753966592,quote
giannipinoliAci_Airport,giannipinoli,Aci_Airport,1545795980045459456,retweet
KrawchukMarkAcrazyworld2,KrawchukMark,Acrazyworld2,1552069145105235974,retweet
Taxpayers1234Acrazyworld2,Taxpayers1234,Acrazyworld2,1553791115802906625,retweet
jamal0yAcrazyworld2,jamal0y,Acrazyworld2,1553111036252807171,retweet
michaeldacostaAcrazyworld2,michaeldacosta,Acrazyworld2,1551985858425016320,retweet
DanRobDataGuyActionTime,DanRobDataGuy,ActionTime,1547588429738700801,retweet
Lavin_M_OAdamEShelton,Lavin_M_O,AdamEShelton,1551836594885255169,quote
Lavin_M_OBSCNews,Lavin_M_O,BSCNews,1551836836468822016,quote
Lavin_M_ORudy_Crypto76,Lavin_M_O,Rudy_Crypto76,1551836836468822016,retweet
Lavin_M_Odemon44B,Lavin_M_O,demon44B,1549498820282748928,retweet
Mane000999AdamEShelton,Mane000999,AdamEShelton,1548548664876236802,quote
Mane000999BSCGemsAlert,Mane000999,BSCGemsAlert,1551463820253544449,quote
Mane000999BSCNews,Mane000999,BSCNews,1548549558275571712,quote
Mane000999BabyDogeBruhhh,Mane000999,BabyDogeBruhhh,1548549505897091073,quote
Mane000999BabyDogeGem,Mane000999,BabyDogeGem,1548596252430209025,quote
Mane000999BitKanOfficial,Mane000999,BitKanOfficial,1551542742370594816,quote
Mane000999ChinaPumpWXC,Mane000999,ChinaPumpWXC,1546353559519633408,quote
Mane000999HCGemAlerts,Mane000999,HCGemAlerts,1548722585038618624,quote
Mane000999Investments_CEO,Mane000999,Investments_CEO,1551898272112840705,quote
Mane000999SophiaChart,Mane000999,SophiaChart,1551949047933841408,quote
Mane000999ThatsMyBabyDoge,Mane000999,ThatsMyBabyDoge,1551544654939955200,quote
Mane000999_Crpto_emily,Mane000999,_Crpto_emily,1551464063078506496,quote
Mane000999babydoge__iran,Mane000999,babydoge__iran,1548722818770432000,quote
Mane000999babydoge_value,Mane000999,babydoge_value,1548592728535351296,quote
Mane000999babydogeburn_,Mane000999,babydogeburn_,1551465214020702208,quote
Mane000999binance,Mane000999,binance,1548717564125396993,quote
Mane000999bitcoinlfgo,Mane000999,bitcoinlfgo,1548716971797381120,quote
Mane000999bsc_daily,Mane000999,bsc_daily,1551465277337964545,quote
Mane000999elonmusk,Mane000999,elonmusk,1546347734453460992,quote
Mane000999martypartymusic,Mane000999,martypartymusic,1551465840230297600,quote
Mane000999yuham52,Mane000999,yuham52,1551465242936324096,quote
Rudy_Crypto76AdamEShelton,Rudy_Crypto76,AdamEShelton,1551760235848617985,quote
Rudy_Crypto76AltGemHunter,Rudy_Crypto76,AltGemHunter,1553072420944105472,quote
Rudy_Crypto76AltcoinDailyio,Rudy_Crypto76,AltcoinDailyio,1551958017876172800,quote
Rudy_Crypto76BNBCHAIN,Rudy_Crypto76,BNBCHAIN,1552118984761151488,quote
Rudy_Crypto76BSCNews,Rudy_Crypto76,BSCNews,1552089957673492480,quote
Rudy_Crypto76Cointelegraph,Rudy_Crypto76,Cointelegraph,1554871209455521792,quote
Rudy_Crypto76CryptoNostrada9,Rudy_Crypto76,CryptoNostrada9,1552706510722981889,quote
Rudy_Crypto76DaCryptoGeneral,Rudy_Crypto76,DaCryptoGeneral,1550931897357705218,quote
Rudy_Crypto76FlokiMarvin,Rudy_Crypto76,FlokiMarvin,1552885181798703104,quote
Rudy_Crypto76MattWallace888,Rudy_Crypto76,MattWallace888,1553141671012941825,quote
Rudy_Crypto76ProTheDoge,Rudy_Crypto76,ProTheDoge,1552707650734829568,quote
Rudy_Crypto76TheMoonCarl,Rudy_Crypto76,TheMoonCarl,1553097701721485312,quote
Rudy_Crypto76WatcherGuru,Rudy_Crypto76,WatcherGuru,1550881891187712000,quote
Rudy_Crypto76WhaleEverything,Rudy_Crypto76,WhaleEverything,1552704681184440321,quote
Rudy_Crypto76binance,Rudy_Crypto76,binance,1553078259851468800,quote
Rudy_Crypto76cz_binance,Rudy_Crypto76,cz_binance,1550932474049335296,quote
Rudy_Crypto76elonmusk,Rudy_Crypto76,elonmusk,1554167955553787904,quote
Rudy_Crypto76rovercrc,Rudy_Crypto76,rovercrc,1550884466054221824,quote
Rudy_Crypto76PPathole,Rudy_Crypto76,PPathole,1554337462482116608,quote
Rudy_Crypto76cryptojack,Rudy_Crypto76,cryptojack,1553985494953775108,quote
reza_holderAdamEShelton,reza_holder,AdamEShelton,1547051883856101377,quote
reza_holderFlokiMarvin,reza_holder,FlokiMarvin,1552004372082606080,quote
reza_holderProTheDoge,reza_holder,ProTheDoge,1549805244783230976,quote
reza_holderokx,reza_holder,okx,1549336228910219265,quote
eatempathy53Ademzoltan,eatempathy53,Ademzoltan,1547928145684156416,retweet
Jeanne78033876AffreuxVorace,Jeanne78033876,AffreuxVorace,1546474906162020352,retweet
king_chocoAfroditaOpina,king_choco,AfroditaOpina,1546341683335413761,retweet
Loupo85AgefiFrance,Loupo85,AgefiFrance,1546403502343307266,retweet
Eltritura2Agenda2030_,Eltritura2,Agenda2030_,1545778787626799105,retweet
MartinLars5Agenda2030_,MartinLars5,Agenda2030_,1545877441843003392,retweet
SicParvisMagn_aAgenda2030_,SicParvisMagn_a,Agenda2030_,1545722443444142082,retweet
buscarlapintojaAgenda2030_,buscarlapintoja,Agenda2030_,1545771316317495298,retweet
noalno11Agenda2030_,noalno11,Agenda2030_,1545880834208571392,retweet
medicojunghianoAgenzia_Ansa,medicojunghiano,Agenzia_Ansa,1545606578723868672,quote
medicojunghianoGabriTassinari,medicojunghiano,GabriTassinari,1546113778269523968,retweet
medicojunghianoValerio864dd,medicojunghiano,Valerio864dd,1546113639031119872,retweet
medicojunghianoandreeee99,medicojunghiano,andreeee99,1545606578723868672,retweet
medicojunghianolawindho,medicojunghiano,lawindho,1546113861346017282,retweet
medicojunghianoreportrai3,medicojunghiano,reportrai3,1546113861346017282,quote
medicojunghianosalvinimi,medicojunghiano,salvinimi,1545718549842460672,retweet
AlexBonoVox1Agenzia_Italia,AlexBonoVox1,Agenzia_Italia,1545635214923337728,retweet
DanCoop80059329Agenzia_Italia,DanCoop80059329,Agenzia_Italia,1545789892470476800,retweet
Ahmad4MLSAhmad4MayLod,Ahmad4MLS,Ahmad4MayLod,1551288702592323586,retweet
IdeaAlvaAhmad_Athens,IdeaAlva,Ahmad_Athens,1552298162500603905,retweet
IdeaAlvaKronborgB,IdeaAlva,KronborgB,1552224226563727363,retweet
IdeaAlvaOneindia,IdeaAlva,Oneindia,1552165976086646789,retweet
FaredGirgisAhmed_Mansi_eg,FaredGirgis,Ahmed_Mansi_eg,1545920915791384577,retweet
BulentK87514939Ahmet58sivas5,BulentK87514939,Ahmet58sivas5,1553373051466678272,retweet
BulentK87514939Bufi79921560,BulentK87514939,Bufi79921560,1553650435906568192,retweet
BulentK87514939Wuslat0742,BulentK87514939,Wuslat0742,1547960435546001411,retweet
BulentK87514939be42092137,BulentK87514939,be42092137,1547959577815044096,retweet
BulentK87514939nartkanse,BulentK87514939,nartkanse,1547960877625708546,retweet
BulentK87514939safarimani85,BulentK87514939,safarimani85,1551687575013826560,retweet
BulentK87514939Nesim26154518,BulentK87514939,Nesim26154518,1555223746163752960,retweet
Mustafacapoglu4Ahmet58sivas5,Mustafacapoglu4,Ahmet58sivas5,1553782743531675649,retweet
Tamer196301Ahmet58sivas5,Tamer196301,Ahmet58sivas5,1553397276097249283,retweet
Tamer196301Yavuz84973029,Tamer196301,Yavuz84973029,1555929671451156483,retweet
kriptokolik4Ahmet58sivas5,kriptokolik4,Ahmet58sivas5,1553370068066750464,retweet
mutaskin10AhmetCumasiye,mutaskin10,AhmetCumasiye,1545799824158728193,retweet
DaviesJide1Ahmkh_4,DaviesJide1,Ahmkh_4,1545718010895269888,retweet
JayantM4900Ahsan20957119,JayantM4900,Ahsan20957119,1551799531897225216,retweet
Phoenix12567Ahsan20957119,Phoenix12567,Ahsan20957119,1551887023832702978,retweet
AilsaForshawThaCryptoWizard,AilsaForshaw,ThaCryptoWizard,1553858385728008193,quote
kayaCryptopromoAilsaForshaw,kayaCryptopromo,AilsaForshaw,1549360927924953088,quote
kayaCryptopromoApHostinger,kayaCryptopromo,ApHostinger,1547092308583137281,quote
kayaCryptopromoChristi92993054,kayaCryptopromo,Christi92993054,1548932103101988864,quote
kayaCryptopromoCody0r,kayaCryptopromo,Cody0r,1547441730152194050,quote
kayaCryptopromoElianaBenador,kayaCryptopromo,ElianaBenador,1547130935493201920,quote
kayaCryptopromoFarhank72494764,kayaCryptopromo,Farhank72494764,1548576180743262209,quote
kayaCryptopromoGenXIsNotWoke,kayaCryptopromo,GenXIsNotWoke,1548849286175145985,quote
kayaCryptopromoIamhayderali,kayaCryptopromo,Iamhayderali,1547191355385978881,quote
kayaCryptopromoMarketsCafe,kayaCryptopromo,MarketsCafe,1548538222325612544,quote
kayaCryptopromoRazGalili,kayaCryptopromo,RazGalili,1548068880970502148,quote
kayaCryptopromoTipsLives,kayaCryptopromo,TipsLives,1549304786746499073,quote
kayaCryptopromoWikiSavage,kayaCryptopromo,WikiSavage,1549164373595365376,quote
kayaCryptopromoahdonaeng,kayaCryptopromo,ahdonaeng,1547148137277624322,quote
kayaCryptopromocomidasfaciles,kayaCryptopromo,comidasfaciles,1547796093504696325,quote
kayaCryptopromodarmagirl24,kayaCryptopromo,darmagirl24,1549399399322763268,quote
kayaCryptopromodshook7,kayaCryptopromo,dshook7,1547726879083225090,quote
kayaCryptopromolovesail,kayaCryptopromo,lovesail,1547480529557229571,quote
kayaCryptopromopivottwistdev,kayaCryptopromo,pivottwistdev,1548137119335428100,quote
kayaCryptopromopramodbagale5,kayaCryptopromo,pramodbagale5,1548530657889964032,quote
kayaCryptopromosantchoubey,kayaCryptopromo,santchoubey,1547070588367392768,quote
kayaCryptopromosmartestcookee,kayaCryptopromo,smartestcookee,1549109995723231233,quote
kayaCryptopromoxFreakx10,kayaCryptopromo,xFreakx10,1549672447691079681,quote
susegadXAirphish,susegadX,Airphish,1548794706515066886,retweet
cjmitraAishPaliwal,cjmitra,AishPaliwal,1547101678221946880,retweet
mor9ing_starAjessePinkman,mor9ing_star,AjessePinkman,1545669120825622534,retweet
AjessePinkmandotnagpur,AjessePinkman,dotnagpur,1545658444237025281,retweet
VasuShankar10Akatsuki_0899,VasuShankar10,Akatsuki_0899,1552227588717703169,quote
VasuShankar10AstroCashCrypto,VasuShankar10,AstroCashCrypto,1546881043571286016,quote
VasuShankar10DemonWarNFT,VasuShankar10,DemonWarNFT,1547150075880648704,quote
VasuShankar10EmcisLive,VasuShankar10,EmcisLive,1551944578508369920,quote
VasuShankar10FiFaFootball_io,VasuShankar10,FiFaFootball_io,1547854843959660550,quote
VasuShankar10GetaverseGlobal,VasuShankar10,GetaverseGlobal,1549323622094761984,quote
VasuShankar10HayyaSport,VasuShankar10,HayyaSport,1551067969802842114,quote
VasuShankar10Hiblocks,VasuShankar10,Hiblocks,1547969436933468165,quote
VasuShankar10Jungleking_NFT,VasuShankar10,Jungleking_NFT,1547206048020172800,quote
VasuShankar10SafeProof_io,VasuShankar10,SafeProof_io,1548659775751069696,quote
VasuShankar10alightpay,VasuShankar10,alightpay,1550410552765136896,quote
VasuShankar10BapeSwap,VasuShankar10,BapeSwap,1555946996434739200,quote
VasuShankar10InfinusNFT,VasuShankar10,InfinusNFT,1555928442113122305,quote
VasuShankar10MetaDoge_BSC,VasuShankar10,MetaDoge_BSC,1555469611650297856,quote
VasuShankar10Oilwellbsc,VasuShankar10,Oilwellbsc,1556149667733577728,quote
VasuShankar10playingblock,VasuShankar10,playingblock,1555588954304528384,quote
Key2MiddleEastAlArabiya_Eng,Key2MiddleEast,AlArabiya_Eng,1546596281388339201,retweet
SIverySendBooksAlArabiya_Eng,SIverySendBooks,AlArabiya_Eng,1546840994661933056,retweet
